,frequence,amplitude
1653,国内治疗胰腺癌的医院和专家,http://ask.globecancer.com/q-1166.html
1654,胰腺癌可以质子治疗吗,http://ask.globecancer.com/q-1073.html
1655,胰腺癌放疗效果怎么样,http://ask.globecancer.com/q-1164.html
1656,长效缓解！广谱抗癌药拉罗替尼治疗胃肠道肿瘤最新数据公布/拉罗替尼最新效果数据,http://ask.globecancer.com/article-15648.html
1657,胰腺癌可以吃靶向药吗,http://ask.globecancer.com/q-1105.html
1658,攻破实体瘤不是梦！中国CAR-T疗法临床招募实体肿瘤啦！,http://ask.globecancer.com/article-15613.html
1659,柳叶刀重磅！生存期延长一年以上！基因检测让晚期胰腺癌患者突破生存绝境,http://ask.globecancer.com/article-15674.html
1660,柳叶刀重磅！生存期延长一年以上！基因检测让晚期胰腺癌患者突破生存绝境,http://ask.globecancer.com/article-15673.html
1661,胰腺癌术后需要做基因检测吗,http://ask.globecancer.com/q-1102.html
1662,胰腺癌术后需要基因检测吗,http://ask.globecancer.com/q-1172.html
1663,胰腺癌做细胞免疫治疗效果怎么样,http://ask.globecancer.com/q-694.html
1664,胰腺癌病人为什么吃不下东西呢？,http://ask.globecancer.com/q-223.html
1665,胰腺癌晚期肝转移吃什么好,http://ask.globecancer.com/q-934.html
1666,胰腺癌患者吃吃什么比较好,http://ask.globecancer.com/q-1085.html
1667,胰腺癌晚期怎么做好营养支持,http://ask.globecancer.com/q-1162.html
1668,胰腺癌患者吃什么好,http://ask.globecancer.com/q-1171.html
1669,胰腺癌晚期怎么做好营养支持,http://ask.globecancer.com/q-1162.html
1670,胰腺癌的复发几率大吗,http://ask.globecancer.com/q-1170.html
1671,胰腺癌治愈能活多少年？,http://ask.globecancer.com/q-224.html
1672,胰腺癌如果出国的话，哪里看到比较好呢,http://ask.globecancer.com/q-1115.html
1673,中国患者能去美国参加临床试验吗,http://ask.globecancer.com/q-827.html
1674,胰腺癌如果出国的话，哪里看到比较好呢,http://ask.globecancer.com/q-1115.html
1675,PARP抑制剂奥拉帕尼治疗胰腺癌时该怎么用?,http://ask.globecancer.com/q-1422.html
1676,胰腺癌的比较好的专家有推荐吗？,http://ask.globecancer.com/q-1408.html
1677,中国治疗胰腺癌最好医院?,http://ask.globecancer.com/q-228.html
1678,国内治疗胰腺癌哪家医院好,http://ask.globecancer.com/q-1112.html
1679,国内治疗胰腺癌的医院和专家,http://ask.globecancer.com/q-1166.html
1680,胰腺癌如何提高免疫力,http://ask.globecancer.com/q-1406.html
1681,胰腺癌怎么治疗好,http://ask.globecancer.com/q-689.html
1682,胰腺癌可以用细胞免疫治疗吗,http://ask.globecancer.com/q-1089.html
1683,胰腺癌如何提高免疫力,http://ask.globecancer.com/q-1406.html
1684,我母亲刚查出胰腺癌，胰腺癌哪个中医医院看的好,http://ask.globecancer.com/q-225.html
1685,强大的抗癌力量就在体内！肠道菌群竟然能够提升各类癌症治疗的成功率！,http://ask.globecancer.com/article-15595.html
1686,强大的抗癌力量就在体内！肠道菌群竟然能够提升各类癌症治疗的成功率！,http://ask.globecancer.com/article-15594.html
1687,强大的抗癌力量就在体内！肠道菌群竟然能够提升各类癌症治疗的成功率！,http://ask.globecancer.com/article-15590.html
1688,hpv是可以进行免疫治疗吗？,http://ask.globecancer.com/q-1445.html
1689,HPV感染后的治疗,http://ask.globecancer.com/q-1444.html
1690,男性也需要接种HPV疫苗吗？,http://ask.globecancer.com/q-1443.html
1691,HPV传播途径,http://ask.globecancer.com/q-1437.html
1692,HPV 疫苗都有哪些？,http://ask.globecancer.com/q-1438.html
1693,如果已经感染HPV病毒的女性可以打宫颈癌疫苗吗,http://ask.globecancer.com/q-1440.html
1694,什么样的人群适合接种HPV疫苗,http://ask.globecancer.com/q-1442.html
1695,注射HPV疫苗安全吗？,http://ask.globecancer.com/q-1441.html
1696,女性感染HPV后会影响到生育吗,http://ask.globecancer.com/q-1439.html
1697,什么是hpv,http://ask.globecancer.com/q-1436.html
1698,克唑替尼耐药后服用布加替尼还有效果吗？,http://ask.globecancer.com/q-1625.html
1699,哪个公司检测BRCA基因更准确？,http://ask.globecancer.com/q-1989.html
1700,使用HTMC0435需要做哪些检测？,http://ask.globecancer.com/q-1988.html
1701,HTMC0435是如何发挥抗肿瘤作用的？,http://ask.globecancer.com/q-1987.html
1702,HTMC0435都能治疗哪些癌症？,http://ask.globecancer.com/q-1986.html
1703,HTMC0435是针对哪种基因突变的？,http://ask.globecancer.com/q-1985.html
1704,HTMC0435是一种什么药？,http://ask.globecancer.com/q-1984.html
1705,使用AB011注射液需要做哪些检测？,http://ask.globecancer.com/q-1934.html
1706,哪个公司检测BRCA基因更准确？,http://ask.globecancer.com/q-1989.html
1707,使用HTMC0435需要做哪些检测？,http://ask.globecancer.com/q-1988.html
1708,HTMC0435是如何发挥抗肿瘤作用的？,http://ask.globecancer.com/q-1987.html
1709,HTMC0435都能治疗哪些癌症？,http://ask.globecancer.com/q-1986.html
1710,HTMC0435是针对哪种基因突变的？,http://ask.globecancer.com/q-1985.html
1711,HTMC0435是一种什么药？,http://ask.globecancer.com/q-1984.html
1712,使用AB011注射液需要做哪些检测？,http://ask.globecancer.com/q-1934.html
1713,【凯瑞思分子分析】骨、肺和肝转移前列腺癌选用培美曲塞治疗案例分享,http://ask.globecancer.com/article-15102.html
1714,前列腺癌老药新适应症即将获批 但质子治疗才是首选疗法,http://ask.globecancer.com/article-15103.html
1715,美国foundation基因检测指导晚期肾癌患者用药,http://ask.globecancer.com/article-15104.html
1716,胰腺癌晚期免疫疗法----美国PD-1疗法,http://ask.globecancer.com/article-15109.html
1717,不可手术的胰头癌患者质子治疗3年后依旧健康生存,http://ask.globecancer.com/article-15110.html
1718,2011年确诊IV期肺癌，跨过8年，我是这样赢得胜利的,http://ask.globecancer.com/article-14937.html
1719,【MD安德森病理会诊】如何确诊淋巴瘤？没你想的那么简单！,http://ask.globecancer.com/article-15111.html
1720,”愈“见奇迹|肉瘤幸存者告诉你，为什么儿童要选择质子治疗？,http://ask.globecancer.com/article-15112.html
1721,这种看着像皮疹的病，美国专家病理会诊后竟是罕见肿瘤！,http://ask.globecancer.com/article-15113.html
1722,foundation案例分享2】 罕见肉瘤患者基因检测后接受靶向治疗，肿瘤显著缩小！,http://ask.globecancer.com/article-15114.html
1723,首批接受质子治疗的患者，因为人生已“输不起”,http://ask.globecancer.com/article-15115.html
1724,医生宣布“临床治愈”！实验性药物让九岁女孩逃离癌症魔掌！,http://ask.globecancer.com/article-15116.html
1725,超过7000名肿瘤患者使用电场疗法回归正常生活！,http://ask.globecancer.com/article-15117.html
1726,肾癌刚确诊，治好希望大吗？,http://ask.globecancer.com/q-1139.html
1727,肾透明细胞癌癌好治吗？,http://ask.globecancer.com/q-1136.html
1728,低分化腺癌加硬戒细胞胃癌术后十个半月是否复发,http://ask.globecancer.com/q-17.html
1729,胰腺恶性肿瘤能够治疗痊愈吗？,http://ask.globecancer.com/q-102.html
1730,早期卵巢癌可以治愈吗？,http://ask.globecancer.com/q-140.html
1731,乳腺癌晚期需要用什么中药来治疗,http://ask.globecancer.com/q-171.html
1732,胰腺中晚期胰腺癌腰背疼痛伴呕吐怎么办癌,http://ask.globecancer.com/q-144.html
1733,食道癌鳞癌病人咳凑，痰多，压气，腹胀怎么治疗？,http://ask.globecancer.com/q-141.html
1734,肺腺癌局部晚期培美单药化疗请问一般多久会产生耐药,http://ask.globecancer.com/q-136.html
1735,卵巢癌术后怎样治疗延长生命,http://ask.globecancer.com/q-135.html
1736,请问IIc病灶，病理：胃低分化腺癌,http://ask.globecancer.com/q-131.html
1737,咽喉癌术后，食道堵塞，,http://ask.globecancer.com/q-130.html
1738,肺腺癌晚期，多发转移，咳嗽，白痰，不带血丝,http://ask.globecancer.com/q-129.html
1739,食管癌中医中药治疗,http://ask.globecancer.com/article-15316.html
1740,肾癌中医中药治疗,http://ask.globecancer.com/article-15276.html
1741,乳腺癌的中医治疗,http://ask.globecancer.com/article-15250.html
1742,胰腺癌的中医药治疗,http://ask.globecancer.com/article-15213.html
1743,质子治疗的优势？,http://ask.globecancer.com/q-1515.html
1744,质子治疗的价格？,http://ask.globecancer.com/q-1471.html
1745,前列腺癌老药新适应症即将获批 但质子治疗才是首选疗法,http://ask.globecancer.com/article-15103.html
1746,不可手术的胰头癌患者质子治疗3年后依旧健康生存,http://ask.globecancer.com/article-15110.html
1747,肝癌治疗队伍越来越庞大！数据显示：肝癌质子治疗后，70%患者肿瘤消失,http://ask.globecancer.com/article-15089.html
1748,”愈“见奇迹|肉瘤幸存者告诉你，为什么儿童要选择质子治疗？,http://ask.globecancer.com/article-15112.html
1749,首批接受质子治疗的患者，因为人生已“输不起”,http://ask.globecancer.com/article-15115.html
1750,梅奥诊所胜利钟声敲响：4岁脑干肿瘤患儿顺利完成质子治疗,http://ask.globecancer.com/article-15119.html
1751,丹麦科学家研究证实：质子治疗更能保护脑瘤儿童记忆力,http://ask.globecancer.com/article-15118.html
1752,质子治疗可以吗？,http://ask.globecancer.com/q-1400.html
1753,患癌后双目失明，质子治疗让她重回正常生活！,http://ask.globecancer.com/article-15474.html
1754,儿童肿瘤存活率增至90%，但增加的长期副作用如何避免？,http://ask.globecancer.com/article-15458.html
1755,肺癌复发了是否适合质子治疗,http://ask.globecancer.com/q-66.html
1756,质子治疗号称“抗癌利器”自有道理！看完不再想用传统放疗！,http://ask.globecancer.com/article-14932.html
1757,首批接受质子治疗的患者，因为人生已“输不起”,http://ask.globecancer.com/article-14939.html
1758,吃靶向药起皮疹，吃点什么好？,http://ask.globecancer.com/q-1119.html
1759,肾癌肝转移治疗,http://ask.globecancer.com/article-15307.html
1760,肾癌脑转移治疗,http://ask.globecancer.com/article-15306.html
1761,肾癌骨转移治疗,http://ask.globecancer.com/article-15305.html
1762,肾癌特殊部位转移的治疗原则,http://ask.globecancer.com/article-15304.html
1763,初始可达到根治性切除的结直肠癌肝转移治疗,http://ask.globecancer.com/article-15244.html
1764,结直肠癌不可切除肝转移的治疗,http://ask.globecancer.com/article-15248.html
1765,结直肠癌的可切除肺转移的治疗方案有哪些？,http://ask.globecancer.com/article-15251.html
1766,结直肠癌腹膜转移的治疗,http://ask.globecancer.com/article-15252.html
1767,胃癌化疗出现副作用如何处理，一文全面了解,http://ask.globecancer.com/article-15136.html
1768,脑胶质瘤的诊疗方案2019（1）,http://ask.globecancer.com/article-15473.html
1769,质子治疗可以吗？,http://ask.globecancer.com/q-1400.html
1770,北京大学肿瘤医院肉瘤怎么样？,http://ask.globecancer.com/q-1124.html
1771,肺梭形细胞肉瘤怎么治疗呢？,http://ask.globecancer.com/q-1150.html
1772,成人原发性肝脏肉瘤能通过螺旋CT诊断吗？,http://ask.globecancer.com/q-1156.html
1773,一个部位照射，全身肿瘤消失！质子治疗竟能唤醒强大的免疫系统消灭肿瘤！,http://ask.globecancer.com/article-15597.html
1774,肉瘤复发转移可以用质子治疗吗？,http://ask.globecancer.com/q-1118.html
1775,肉瘤适合做质子重离子吗？会治好吗？,http://ask.globecancer.com/q-1128.html
1776,乐伐替尼治疗肝癌的不良反应有哪些？,http://ask.globecancer.com/q-1144.html
1777,肺部未分化小圆细胞肉瘤怎么治疗呢？能用恩曲替尼吗？,http://ask.globecancer.com/q-1158.html
1778,婴儿纤维肉瘤有什么好的治疗药物吗？,http://ask.globecancer.com/q-1122.html
1779,化脓性未分化肉瘤是不是很难治？美国有好的药物吗？,http://ask.globecancer.com/q-1154.html
1780,扩散！免费基因检测机会来了！面向全国患者招募两类癌症患者！,http://ask.globecancer.com/article-15589.html
1781,肺部未分化小圆细胞肉瘤怎么治疗呢？能用恩曲替尼吗？,http://ask.globecancer.com/q-1158.html
1782,关于实体肿瘤TILs疗法的最新研究进展盘点！,http://ask.globecancer.com/article-15497.html
1783,2020年肿瘤治疗疫苗研发进展盘点！,http://ask.globecancer.com/article-15611.html
1784,【患者招募】治疗实体肿瘤，试试免疫综合治疗,http://ask.globecancer.com/article-15586.html
1785,听大咖聊聊各种肉瘤的最新进展,http://ask.globecancer.com/article-15564.html
1786,肉瘤免疫治疗新突破大盘点——未来新希望！,http://ask.globecancer.com/article-15556.html
1787,肉瘤幸存者告诉你，为什么儿童要选择质子治疗？,http://ask.globecancer.com/article-15557.html
1788,化脓性未分化肉瘤是不是很难治？美国有好的药物吗？,http://ask.globecancer.com/q-1154.html
1789,肉瘤除了手术，放化疗和靶向免疫治疗还有其他康复治疗吗？,http://ask.globecancer.com/q-1173.html
1790,今年首次发布的《CSCO软组织肉瘤诊疗指南》（2019）主要有哪些要点和特色,http://ask.globecancer.com/article-15563.html
1791,患者女性，49岁  腹膜后批平滑肌肉瘤，生病一年半，肺部多发转移，放化疗都做过有什么好办法吗？,http://ask.globecancer.com/q-655.html
1792,癌症为什么会复发？癌症复发以后怎么办？,http://ask.globecancer.com/article-15491.html
1793,滑膜肉瘤五年生存率是多少？,http://ask.globecancer.com/q-1104.html
1794,肺梭形细胞肉瘤怎么治疗呢？,http://ask.globecancer.com/q-1150.html
1795,肉瘤极度恶性，40年终于出重磅新药了！,http://ask.globecancer.com/article-15565.html
1796,免疫药物atezolizumab对罕见肉瘤有效！,http://ask.globecancer.com/article-15562.html
1797,骨肉瘤原发灶在左膝关节位置，男性，28岁没有转移，当地医生建议截肢，我们家人不想截肢，有其他办法吗？,http://ask.globecancer.com/q-654.html
1798,肉瘤免疫治疗新突破大盘点——未来新希望！,http://ask.globecancer.com/article-15556.html
1799,肿瘤基因检测的类型和适应人群,http://ask.globecancer.com/q-1432.html
1800,肿瘤基因检测的类型和适应人群,http://ask.globecancer.com/q-1432.html
1801,溶瘤病毒制剂T601都有哪些作用？,http://ask.globecancer.com/q-2079.html
1802,ALK基因引发癌症的主要原因是什么？,http://ask.globecancer.com/q-1612.html
1803,劳拉替尼对转移性非小细胞肺癌患者效果好吗？,http://ask.globecancer.com/q-1632.html
1804,拉罗替尼和恩曲替尼能延长转移性胰腺癌患者的生存期吗？,http://ask.globecancer.com/q-1649.html
