C:\anaconda3\envs\py37\python.exe "E:/Python projects/spider/kang_ai_bang/dandu_zhuaqu.py"
问题: 长效缓解！广谱抗癌药拉罗替尼治疗胃肠道肿瘤最新数据公布/拉罗替尼最新效果数据 问题链接: http://ask.globecancer.com/article-15648.html
胃癌Her-2表达
胃癌手术
胃癌无法手术患者
胃癌PD1/PDL1
问题: 进行免疫检查点抑制剂治疗前需要做什么检测？ 问题链接: http://ask.globecancer.com/q-1514.html
问题: 目前FDA批准用于治疗胃癌的免疫检查点抑制剂药物有哪些？ 问题链接: http://ask.globecancer.com/q-1513.html
问题: 可以应用于免疫检查点抑制剂的靶点有哪些？ 问题链接: http://ask.globecancer.com/q-1512.html
问题: 免疫检查点抑制剂是怎样在抗肿瘤的过程中发挥作用的？ 问题链接: http://ask.globecancer.com/q-1511.html
问题: 什么时候用免疫治疗最好？ 问题链接: http://ask.globecancer.com/q-1510.html
问题: 使用PD-1抑制剂治疗时，

发生严重不良发应该如何处理？ 问题链接: http://ask.globecancer.com/q-1509.html
问题: 使用PD-1抑制剂治疗胃癌有哪些不良反应？ 问题链接: http://ask.globecancer.com/q-1508.html
问题: 胃癌PD-1抑制剂治疗目前作为几线治疗方案？

适合哪些患者？ 问题链接: http://ask.globecancer.com/q-1507.html
问题: 目前已经获批用于治疗胃癌的PD-1抑制剂有哪些？ 问题链接: http://ask.globecancer.com/q-1506.html
胃癌药物
胃癌副作用处理
胃癌基因检测
问题: 进行基因检测需要的标本有什么要求？ 问题链接: http://ask.globecancer.com/q-1472.html
问题: 家人胃癌，两年前手术做的基因检测，现在需要重新做一次吗？ 问题链接: http://ask.globecancer.com/q-1261.html
问题: 胃癌患者抽血做基因检测准确吗？ 问题链接: http://ask.globecancer.com/q-1260.html
问题: 美国最好的胃癌基因检测是哪家 问题链接: http://ask.globecancer.com/q-1259.html
问题: 家人胃癌基因检测是阴性，有可能检测错误吗 问题链接: http://ask.globecancer.com/q-1258.html
问题: 国内最好的胃癌基因检测机构求推荐 问题链接: http://ask.globecancer.com/q-1257.html
问题: 胃癌全基因检测是不是检测靶点越多越好 问题链接: http://ask.globecancer.com/q-1256.html
问题: 胃癌患者需要做全基因检测吗 问题链接: http://ask.globecancer.com/q-1255.html
问题: 胃癌基因检测一般需要多少钱 问题链接: http://ask.globecancer.com/q-1254.html
胃癌免疫细胞治疗
问题: 美国批准免疫细胞治疗胃癌了吗？ 问题链接: http://ask.globecancer.com/q-1271.html
问题: 自体免疫细胞治疗胃癌的原理是什么啊？ 问题链接: http://ask.globecancer.com/q-1270.html
问题: 胃癌患者免疫细胞到底可以用吗？有用过的病友吗？ 问题链接: http://ask.globecancer.com/q-1269.html
问题: 胃癌患者免疫细胞为什么不杀死癌细胞呢 问题链接: http://ask.globecancer.com/q-1268.html
问题: NK细胞治疗胃癌是用自体细胞还是异体细胞好？ 问题链接: http://ask.globecancer.com/q-1267.html
问题: 医生说可以用免疫细胞配合化疗治疗胃癌，有用吗 问题链接: http://ask.globecancer.com/q-1266.html
问题: 胃癌免疫细胞治疗的有效率高吗？ 问题链接: http://ask.globecancer.com/q-1265.html
问题: 网上查了免疫细胞治疗有nk细胞，dc细胞，t细胞，哪个对胃癌更好一些？ 问题链接: http://ask.globecancer.com/q-1264.html
问题: 免疫细胞治疗胃癌对患者有副作用吗 问题链接: http://ask.globecancer.com/q-1263.html
问题: 家人胃癌晚期，病友推荐做免疫细胞治疗，靠谱吗 问题链接: http://ask.globecancer.com/q-1262.html
问题: 每月要上万元的抗癌药，免疫治疗药物（PD-1）到底获益有多大？ 问题链接: http://ask.globecancer.com/article-15464.html
胃癌Car-T细胞
问题: 攻破实体瘤不是梦！中国CAR-T疗法临床招募实体肿瘤啦！ 问题链接: http://ask.globecancer.com/article-15613.html
胃癌癌症疫苗
胃癌康复治疗
胃癌营养饮食
胃癌新药临床试验
胃癌腹腔种植转移
胃癌腹水
问题: 家人出现大量腹水，很难受，有什么好办法吗 问题链接: http://ask.globecancer.com/q-841.html
胃癌预防复发
问题: 癌症为什么会复发？癌症复发以后怎么办？ 问题链接: http://ask.globecancer.com/article-15491.html
胃癌五年生存率
胃癌TAS-102
问题: 胃癌腹膜转移还能手术吗 问题链接: http://ask.globecancer.com/q-839.html
问题: 胃癌最容易转移到哪里？ 问题链接: http://ask.globecancer.com/q-668.html
问题: tas102需要检测基因吗？耐药后怎么办？肺癌患者可以用吗 问题链接: http://ask.globecancer.com/q-624.html
问题: 胃癌tas102效果如何？有没有什么副作用？怎么服用？ 问题链接: http://ask.globecancer.com/q-623.html
问题: 治疗胃癌的tas102是什么药 问题链接: http://ask.globecancer.com/q-622.html
胃癌日本胃癌手术
问题: 胃癌腹膜转移，腹腔灌注化疗是什么？ 问题链接: http://ask.globecancer.com/q-840.html
问题: 早期胃癌日本医院怎么治疗 问题链接: http://ask.globecancer.com/q-834.html
胃癌日本胃癌治疗
问题: 求助日本治疗胃癌有新办法新技术吗 问题链接: http://ask.globecancer.com/q-833.html
问题: 胃癌患者Her-2表达有什么意义？ 问题链接: http://ask.globecancer.com/q-644.html
胃癌日本胃癌筛查
问题: 胃癌腹腔转移怎么治疗 问题链接: http://ask.globecancer.com/q-837.html
问题: 胃癌发生腹膜种植转移是不是晚期了 问题链接: http://ask.globecancer.com/q-836.html
问题: 家人刚诊断胃癌，可能是晚期，不能手术想去日本治疗有意义吗 问题链接: http://ask.globecancer.com/q-835.html
问题: 日本治疗胃癌最好的医院是哪家？ 问题链接: http://ask.globecancer.com/q-829.html
问题: 美国治疗胃癌和日本治疗胃癌哪个更好？ 问题链接: http://ask.globecancer.com/q-823.html
问题: 胃癌患者Her-2表达有什么意义？ 问题链接: http://ask.globecancer.com/q-644.html
胃癌临床试验招募
问题: 2020年最新癌症靶向，免疫治疗药物临床试验招募信息汇总！ 问题链接: http://ask.globecancer.com/article-15593.html
问题: 2020年最新癌症靶向，免疫治疗药物临床试验招募信息汇总！ 问题链接: http://ask.globecancer.com/article-15591.html
胃肠道间质瘤
胃肠道间质瘤靶向药物
问题: 2020年五大抗癌新药即将上市，您别错过！ 问题链接: http://ask.globecancer.com/article-15643.html
胃癌电场疗法
问题: 首位中国患者入组！Optune+化疗进军中国胃癌的一线治疗​！ 问题链接: http://ask.globecancer.com/article-15665.html
胃癌靶向治疗
问题: AB-106能治疗哪些癌症？ 问题链接: http://ask.globecancer.com/q-1941.html
问题: 声门癌中分化磷癌 问题链接: http://ask.globecancer.com/q-1606.html
问题: 如果我对派姆单抗耐药了，该怎么办 问题链接: http://ask.globecancer.com/q-1534.html
问题: 派姆单抗要如何用药 问题链接: http://ask.globecancer.com/q-1533.html
问题: 纳武单抗有赠药方案吗 问题链接: http://ask.globecancer.com/q-1532.html
问题: 纳武单抗在国内上市了吗?进入医保了吗? 问题链接: http://ask.globecancer.com/q-1531.html
问题: 纳武单抗的价格如何 问题链接: http://ask.globecancer.com/q-1530.html
问题: 如果我对纳武单抗耐药了，该怎么办 问题链接: http://ask.globecancer.com/q-1529.html
问题: 纳武单抗要如何用药 问题链接: http://ask.globecancer.com/q-1528.html
问题: 帕博利珠单抗(K药)的副作用有哪些 问题链接: http://ask.globecancer.com/q-1527.html
问题: 纳武利尤单(O药)抗副作用有哪些 问题链接: http://ask.globecancer.com/q-1526.html
问题: 派姆单抗适合哪些胃癌患者?可以作为几线药物使用 问题链接: http://ask.globecancer.com/q-1525.html
问题: 进行免疫检查点抑制剂治疗前需要做什么检测？ 问题链接: http://ask.globecancer.com/q-1514.html
问题: 目前FDA批准用于治疗胃癌的免疫检查点抑制剂药物有哪些？ 问题链接: http://ask.globecancer.com/q-1513.html
问题: 可以应用于免疫检查点抑制剂的靶点有哪些？ 问题链接: http://ask.globecancer.com/q-1512.html
胃癌临床试验
问题: 进行免疫检查点抑制剂治疗前需要做什么检测？ 问题链接: http://ask.globecancer.com/q-1514.html
问题: 目前FDA批准用于治疗胃癌的免疫检查点抑制剂药物有哪些？ 问题链接: http://ask.globecancer.com/q-1513.html
问题: 可以应用于免疫检查点抑制剂的靶点有哪些？ 问题链接: http://ask.globecancer.com/q-1512.html
问题: 免疫检查点抑制剂是怎样在抗肿瘤的过程中发挥作用的？ 问题链接: http://ask.globecancer.com/q-1511.html
问题: 我应该如何判断自己适合哪种药物？ 问题链接: http://ask.globecancer.com/q-1488.html
问题: 当前临床上获批的胃癌靶向治疗药物有哪些？ 问题链接: http://ask.globecancer.com/q-1487.html
问题: 国内最新的胃癌临床试验有哪些？ 问题链接: http://ask.globecancer.com/q-1486.html
胃癌免疫检查点抑制剂
问题: 进行免疫检查点抑制剂治疗前需要做什么检测？ 问题链接: http://ask.globecancer.com/q-1514.html
问题: 目前FDA批准用于治疗胃癌的免疫检查点抑制剂药物有哪些？ 问题链接: http://ask.globecancer.com/q-1513.html
问题: 可以应用于免疫检查点抑制剂的靶点有哪些？ 问题链接: http://ask.globecancer.com/q-1512.html
问题: 免疫检查点抑制剂是怎样在抗肿瘤的过程中发挥作用的？ 问题链接: http://ask.globecancer.com/q-1511.html
问题: 什么时候用免疫治疗最好？ 问题链接: http://ask.globecancer.com/q-1510.html
问题: 使用PD-1抑制剂治疗时，

发生严重不良发应该如何处理？ 问题链接: http://ask.globecancer.com/q-1509.html
问题: 使用PD-1抑制剂治疗胃癌有哪些不良反应？ 问题链接: http://ask.globecancer.com/q-1508.html
问题: 胃癌PD-1抑制剂治疗目前作为几线治疗方案？

适合哪些患者？ 问题链接: http://ask.globecancer.com/q-1507.html
问题: 目前已经获批用于治疗胃癌的PD-1抑制剂有哪些？ 问题链接: http://ask.globecancer.com/q-1506.html
问题: 使用PD-1抑制剂治疗胃癌要持续多久、什么时候可以停药？ 问题链接: http://ask.globecancer.com/q-1505.html
问题: PD-1抑制剂能根治胃癌吗？ 问题链接: http://ask.globecancer.com/q-1504.html
问题: 什么是免疫检查点抑制剂药物？ 问题链接: http://ask.globecancer.com/q-1503.html
胃癌派姆单抗
问题: 如果我对派姆单抗耐药了，该怎么办 问题链接: http://ask.globecancer.com/q-1534.html
问题: 派姆单抗要如何用药 问题链接: http://ask.globecancer.com/q-1533.html
问题: 帕博利珠单抗(K药)的副作用有哪些 问题链接: http://ask.globecancer.com/q-1527.html
胃癌纳武单抗
问题: 纳武单抗有赠药方案吗 问题链接: http://ask.globecancer.com/q-1532.html
问题: 纳武单抗在国内上市了吗?进入医保了吗? 问题链接: http://ask.globecancer.com/q-1531.html
问题: 纳武单抗的价格如何 问题链接: http://ask.globecancer.com/q-1530.html
问题: 如果我对纳武单抗耐药了，该怎么办 问题链接: http://ask.globecancer.com/q-1529.html
问题: 纳武单抗要如何用药 问题链接: http://ask.globecancer.com/q-1528.html
晚期非小细胞肺癌
问题: 克唑替尼对ALK阳性的晚期非小细胞肺癌有效果吗？ 问题链接: http://ask.globecancer.com/q-1624.html
胃癌
胃癌基因突变
胃腺癌靶向药
问题: AB011注射液能治疗哪些癌症？ 问题链接: http://ask.globecancer.com/q-1932.html
细胞免疫
问题: CAR-NK细胞治疗相比CAR-T细胞治疗的优势 问题链接: http://ask.globecancer.com/q-1579.html
问题: NK细胞回输是自体的细胞还是？ 问题链接: http://ask.globecancer.com/q-1578.html
问题: NK疗法适合哪些患者 问题链接: http://ask.globecancer.com/q-1577.html
问题: NK细胞疗法有什么优势吗？ 问题链接: http://ask.globecancer.com/q-1576.html
问题: NK细胞是什么 问题链接: http://ask.globecancer.com/q-1575.html
问题: 树突细胞疫苗在胶质母细胞瘤的临床数据有吗？ 问题链接: http://ask.globecancer.com/q-1573.html
问题: 有哪些癌症树突细胞疫苗获得批准？ 问题链接: http://ask.globecancer.com/q-1572.html
问题: 树突细胞疫苗临床试验有吗？ 问题链接: http://ask.globecancer.com/q-1570.html
问题: 树突细胞疫苗如何杀伤癌细胞 问题链接: http://ask.globecancer.com/q-1571.html
问题: TILs疗法的案例有吗？ 问题链接: http://ask.globecancer.com/q-1569.html
问题: TILs疗法的治疗流程 问题链接: http://ask.globecancer.com/q-1568.html
问题: 肿瘤TILs疗法与其他细胞免疫有什么不同 问题链接: http://ask.globecancer.com/q-1567.html
问题: 肿瘤TILs疗法的研发历史 问题链接: http://ask.globecancer.com/q-1566.html
问题: TIL疗法对于宫颈癌的生存期有临床数据吗？ 问题链接: http://ask.globecancer.com/q-1565.html
问题: TIL疗法对于黑色素瘤患者的生存期有临床数据吗？ 问题链接: http://ask.globecancer.com/q-1564.html
CART细胞
问题: 中国哪里可以cart治疗? 问题链接: http://ask.globecancer.com/q-1424.html
问题: 史上最全的关于自体免疫细胞治疗肿瘤技术科普问答 问题链接: http://ask.globecancer.com/article-14948.html
新药临床试验
胸膜转移
胸水
西妥昔单抗（爱必妥）
消融治疗
CAR-T细胞治疗
问题: 攻破实体瘤不是梦！中国CAR-T疗法临床招募实体肿瘤啦！ 问题链接: http://ask.globecancer.com/article-15613.html
小细胞肺癌
问题: 不可思议，肺腺癌患者吃了这种靶向药居然变成了小细胞肺癌！ 问题链接: http://ask.globecancer.com/article-15684.html
问题: 小细胞肺癌免疫疗法,小细胞肺癌免疫治疗药物Atezolizumab(阿替利珠单抗、Tecentriq 问题链接: http://ask.globecancer.com/article-15651.html
问题: 小细胞肺癌化疗二线治疗新药Lurbinectedin(芦比替定、鲁贝替定)有望获批 问题链接: http://ask.globecancer.com/article-15347.html
问题: 刚刚！小细胞肺癌国内首款免疫疗法阿替利珠单抗上市！小细胞肺癌药物阿替利珠单抗说明书/小细胞肺癌药物阿 问题链接: http://ask.globecancer.com/article-15638.html
